rpid,点赞数量,用户,性别,等级,评论内容,发布时间
137763944576,1,叶欧叶,女,5,不用再说了，两个币奉上了 牛！,40天前发布
137758550768,1,莫兰Go,保密,6,[热词系列_三连]感谢，牛啊,40天前发布
137757796000,1,统一就改名字,保密,5,不知道说什么，就给大佬磕个头吧[跪了][跪了][跪了],40天前发布
137757055328,1,单小吊,保密,4,有没有大哥能传下网盘链接,40天前发布
137756957504,1,棱镜Talk,保密,6,好耶！封面字体有了！[鸡腿][鸡腿][鸡腿],40天前发布
137755519072,1,啵啵唐幺幺,保密,5,伟大的互联网精神！,40天前发布
137754861648,1,-阿洋-,男,6,三联支持，我会在尽可能多的场景用到这款字体，让更多的人看到[打call],40天前发布
137754308352,1,初中数学题,男,5,得意黑，这名字很好❗️,40天前发布
137753535792,1,万里晴空风犹在,保密,5,对于电商美工设计师来说简直是福音。那种千篇一律的思源黑体完全限制了设计师的水平。,40天前发布
137752907568,1,_是小李啊_,男,5,进不去六蛋老师github的朋友们，我传到阿里云了，欢迎下载 aliyundrive.com/s/Tc63goth3r9[脱单doge],40天前发布
137752722144,1,饭菜翔,保密,3,功德无量 感恩感恩感恩感恩感恩感恩！必须三连,40天前发布
137752343824,1,玩游戏的Summer,男,5,为大佬点赞！,40天前发布
137752072912,1,林捂捂,男,6,来晚了！真的太厉害了！下期视频就用上。一个“窄”且“长”的字体，对我来说真的帮助太大了！祝O老师把把吃鸡！！！,40天前发布
137750946256,1,Magnum_Watson,保密,6,最终完成的时候再发一个视频介绍一下更新吧,40天前发布
137750422656,1,专业做梦家,保密,5,已投币，给大佬回血[打call],40天前发布
137748650016,1,宅迷kk,男,5,抬头仰望大佬[喜欢],40天前发布
137748348176,1,_青_山_,保密,2,6,40天前发布
137744589584,1,上汽大通MAXUS,保密,3,太厉害了[热词系列_知识增加],40天前发布
137744517760,1,奇国隆东强,保密,5,厚礼谢 不挼,40天前发布
137739864624,1,画图匠阿C,男,5,投币投币,40天前发布
137739350976,1,事气功豆不是寄功豆,男,5,先别说能支持多少语言，就冲着这个开源，三连力[打call][打call][打call],40天前发布
137738817888,1,bili2_PTxpBILsy,保密,4,[脱单doge],40天前发布
137738692720,1,光滴咖啡菌,男,6,开源！永远的神！,40天前发布
137738024656,1,黎明初雪,男,5,华为的怎么导入字体啊,40天前发布
137737947424,1,wbz2008wqz,保密,5,我想说一句，兄弟，我这github为啥被墙了啊…………,40天前发布
137736981280,1,我的汉字使用手册,男,5,奈斯[脱单doge],40天前发布
137736065904,1,成瘾实验室,保密,6,听我说谢谢你,40天前发布
137735314080,1,镇魂小小将,保密,6,必须三连加分享，谢谢[鼓掌],40天前发布
137735298544,1,剧毒的KCN,男,5,呜呜呜大佬太强了！感谢菩萨[跪了],40天前发布
137732744352,1,ColdBys,保密,5,[微笑]为什么我解压后没有ttf格式文件[微笑],40天前发布
137732676912,1,文昭王乞伏炽盘,保密,5,真正的互联网精神！[热词系列_三连],40天前发布
137732655440,1,broky丶,保密,5,确实帅[脱单doge],40天前发布
137732419808,1,自闭的约德尔妙妙,女,5,谢谢你，字体侠[保卫萝卜_笔芯],40天前发布
137732304832,1,柒映畫,保密,6,一键[热词系列_三连],40天前发布
137732258688,1,所谓昵称不过是一串有序字符罢了,男,6,[热词系列_好人卡],40天前发布
137731831248,1,卡莫里卡,男,6,光记住了个大弯沟,40天前发布
137731600096,1,拳王熊猫,男,5,这个以后有机会加入Adobe和Office吗,40天前发布
137730236864,1,Aituo_sum沐,女,6,这必须三连支持一下[初音未来V4C五周年纪念_害羞],40天前发布
137729922992,1,暴躁的森林熊o_O,保密,4,我也不知道这东西多复杂，但我投币了,40天前发布
137729852400,1,闲的l,男,5,hhh可惜这玩意跟我工作没有任何关联毕竟我不是搞这个的,40天前发布
137729543088,1,黑索金-RDX,男,6,这太酷了，很符合我的想象,40天前发布
137728165360,1,士口加-,女,6,牛哇！！谢谢你！开源侠！！！,40天前发布
137727324544,1,泥泥蛇丶,保密,5,真好看，可以把一直想扔的comic sans扔了，这玩意不是等距的也不支持中文太难受了(但他确实好看)，以后可以把写代码的comic sans 换成得意黑了[脱单doge],40天前发布
137727092240,1,0o墨眉无锋o0,保密,5,cool[支持],40天前发布
137726452880,1,六夜菌,男,6,做开源免费的中文字体，真的是值得敬佩，三连支持了。本身中文字体免费可商用的也就那几个，一方面是中文做字体要面临庞大的汉字库，不像欧美A(a)-Z(z)+常见符号和数字就搞定了，对设计者投入的时间和审美都是大的考量，巨量的工作，免费的提供，令人感动。,40天前发布
137725818496,1,丨光之旅人丨,保密,6,得意字,40天前发布
137725542992,1,独望南山,男,5,小黑字[doge],40天前发布
137724466720,1,Google香港,保密,5,太棒了[打call][打call][打call][热词系列_三连][热词系列_三连],40天前发布
137724354416,1,Ash包子,男,5,有大佬可以给科普一下吗？一直没搞懂字体还是一种专利吗？ 难不成平时用的word文档里面的每一种不同的字体都是独立的专利？ 平时发发视频里面字幕用的字体商用也要交专利费的吗？[笑哭],40天前发布
137723738320,1,哥特式佛系少年,男,5,果断关注三连[支持],40天前发布
137723362384,1,大润发捕鱼阿公,男,5,六蛋老师，发现【冇嘢】这两个字还没适配噢[嘟嘟][嘟嘟],40天前发布
137722969152,1,软件狗帅,男,6,让我想到之前阿里也开源了一个商用字体，也不要钱,40天前发布
137722390192,1,崎三秋,男,5,这是看你的第一条视频，我直接关注了[脱单doge],40天前发布
137721659728,1,梦呓倩,保密,4,有繁体字吗,40天前发布
137721458128,1,俺是泡泡_,男,3,太强大了！太得意了！可爱捏,40天前发布
137720938672,1,我要自己做游戏,男,6,真的太牛了[给心心]！！！这真的对各行各业需要用到字体的人有很大的帮助，必须智齿！！！,40天前发布
137720488016,1,汪磊同学,男,5,很得意，很喜欢,40天前发布
137718379328,1,亚力克山大,男,6,谢谢你，得意黑侠,40天前发布
137717957552,1,梅森wuu,保密,6,太厉害了，中文开源字体又新增一员，满满的敬佩！[热词系列_吹爆],40天前发布
137717534992,1,困在路上的阿奔,保密,5,下载了怎么设置使用呢？,40天前发布
137717422704,1,StupidZhangYi,女,4,請問會考慮以後更新繁體中文嘛🙌,40天前发布
137717121936,1,新星Nova,保密,5,小白不懂...，但想吃开水白菜[保卫萝卜_哇],40天前发布
137717049808,1,op200_Reek,男,5,up有没有做过关于字体的科普视频？比如制作流程，封装原理之类的[脱单doge],40天前发布
137715505520,1,谶语___,保密,6,真的好有意义…好牛啊一百多种语言…加油！,40天前发布
137715250592,1,一颗等剥的橘子,保密,6,NB投币了[热词系列_三连]支持一下,40天前发布
137715155952,1,绿影舞青苔,男,4,[打call][打call]每个领域的开创者都值得尊敬,40天前发布
137714947440,1,Bili_13021322,保密,6,//github.com/atelier-anchor/smiley-sans,40天前发布
137714738272,1,0華,保密,5,就知道当初关注这小子没错[脱单doge][脱单doge][脱单doge],40天前发布
137714310304,1,嘟哩咪啦呀嘟,男,5,我不用，但我要给你三连[脱单doge][脱单doge][脱单doge],40天前发布
137714290448,1,Suisei_Fangdada,男,6,支持[热词系列_可以],40天前发布
137713970800,1,LdlAmethyst,男,6,咬着牙吧dash逐层的电子试定版读完了，看了下实体书确实字体和图是正常的，确实很interesting啊。有个疑问这本书是针对普通大众的吗？如果是那感觉缺少一些生动的例子和注释（全是文字）。而且字确实也有点小，,40天前发布
137713684464,1,循环展开,男,5,能设计得意黑的等宽英文字体嘛，想在写代码的时候用[打call],40天前发布
137713526688,1,奉命在先-偶尔整整,男,6,rpg maker能用吗,40天前发布
137713309904,1,明飞在白俄罗斯,男,5,久违的互联网精神！三连已经奉上,40天前发布
137713112608,1,Winnie酱,女,6,已三连，试试拿来看小说，看效果如何,40天前发布
137712932352,1,青川氵,保密,4,血书化学元素的汉字！[给心心],40天前发布
137712787424,1,无学如风,女,5,太牛了，好多个圈圈老师！,40天前发布
137712691824,1,Alexmu,保密,5,虽然我用不到。但是给你三连+star，支持开源,40天前发布
137711680016,1,贝肯船长,男,5,牛逼谢谢,40天前发布
137710887072,1,仌火火,保密,4,感谢你！！！,40天前发布
137710691040,1,深藏blue的反射狐,男,5,谢谢您六个蛋老师[脱单doge],40天前发布
137710637952,1,鹦鹉百公里,保密,6,居然有he字，口腔医学狂喜，啊啊啊啊啊啊，谢谢哥，你是我哥[委屈][委屈][委屈],40天前发布
137710283328,1,戾天ミク天天都是天外有天天更天,保密,6,新时代超级慈善！,40天前发布
137710171440,1,Rmax-,保密,5,所以为啥不用思源黑体,40天前发布
137709498720,1,Bit-Sweet,男,6,开源相当于用爱发电了,40天前发布
137709424400,1,奶茶继续逮虾户,保密,2,了不起，真的了不起！,40天前发布
137709415680,1,汐玖之夜,男,5,口腔医学生万分感谢有（牙合）字，三连了,40天前发布
137709355600,1,绿茵场之吻,男,5,前人栽树 后人乘凉，感谢～,40天前发布
137709266288,1,龘龘龘达,保密,5,问一下up会出繁体字适配吗？好像繁体字都没有【得意黑】字体[tv_疑问],40天前发布
137708750064,1,PLOG-棱,保密,6,太牛逼了！起飞,40天前发布
137708439312,1,张恒1023,男,6,这是个圣人[打call][打call][打call][打call],40天前发布
137707277472,1,帅成海王,男,5,哇，每个字一个一个调吗？能不能培训AI来做这件事情？,40天前发布
137700324384,1,小光他人不错,保密,4,会不会加入到小米主题里边呢,40天前发布
137699845808,1,昵称很低调,保密,5,三连都不够,40天前发布
137698948400,1,衣服欠熨,保密,4,发现这字体还为“a 1 2 3”四字符个做了上角标字形。在illustrator中有个角标的功能，正常大小的字用了这个功能后，会变细。但是这字形中专门包括的这几个角标，真的……太舒服了,40天前发布
137697640400,1,悠悠不滑溜,保密,4,致敬🫡开源侠,40天前发布
137697357872,1,发条先生啊,男,6,互联网时代的最伟大精神——开源共享,40天前发布
137697301280,1,我是冷子溪,男,5,有一个建议，就是希望大写的i和小写的L能更好的区分,40天前发布
137696448400,1,摸鱼摄影的柏溪,男,4,感谢oooooohmygosh的分享[给心心]敬佩您的开源精神[抱拳],40天前发布
137696184256,1,陈皮Chenskiro,保密,4,好家伙，才发布4个小时，GitHub上已经有11个iss了[笑哭]你们找问题的速度好快[doge],40天前发布
137696036352,1,噗咻啾啾啾,保密,6,必须三连！！！,40天前发布
137695566720,1,-_Hakuna_-,保密,6,太强了，无能为力，只能以两币聊表心意,40天前发布
137695406944,1,软歌,女,6,太牛了,40天前发布
137695250944,1,腐乌,保密,5,woc开源，大佬nb，大佬是神,40天前发布
137694648960,1,Fendaのsw,男,6,支持开源，互联网精神,40天前发布
137694298064,1,歪皀,保密,6,谢谢你，hoooooolyshit,40天前发布
137694099680,1,程序猿漫谈Tom,男,5,有没有可能用深度学习 自动生产字体,40天前发布
137693533856,1,Auunes,保密,5,好！三连！,40天前发布
137693452880,1,汉葵司,保密,3,感谢七蛋老师[脱单doge],40天前发布
137693346192,1,啥都可以会一点,男,5,来求个  犇  字,40天前发布
137693325568,1,恩-匹希,男,5,真正的百大！！！,40天前发布
137692694576,1,夜野烨靥,保密,6,大家好，这是平面设计师哦～～～～～～～～～～～～买尬诗[妙啊]，必须支持一波！手机先换了,40天前发布
137692364432,1,星月夜,保密,6,开源☑️,40天前发布
137692088528,1,哈利·波特,男,6,最近有个特展，明天就跟设计师全换成得意黑[OK],40天前发布
137691903904,1,春虫虫_RicccH,男,6,守望先锋2你过来看看！憋TM用那破微软雅黑了！,40天前发布
137690338192,1,蓝胖丨新像素UI设计,保密,6,O神👍,40天前发布
137687055088,1,欧几里得时空,保密,4,[保卫萝卜_哇],40天前发布
137687050256,1,家里居士,男,4,买了一箱，孩子很爱吃，会考虑回购，商家态度也很好[doge],40天前发布
137686739616,1,Iuv_er,保密,5,你以为开源了我就能看懂吗[doge],40天前发布
137686640528,1,世界第一超无敌大帅哥,保密,5,感觉太修长了,40天前发布
137685528400,1,这是三儿,男,6,这真的是一件伟大的事情，三连奉上！,40天前发布
137684200256,1,小毅不熬夜,男,5,[星星眼][星星眼][星星眼],40天前发布
137682641600,1,Sumn-ner,保密,5,[热词系列_三连],40天前发布
137682450464,1,铠-浴火麒麟,保密,5,为众人抱薪者,40天前发布
137681235984,1,硬的小软,男,6,我超！[喜欢][喜欢],40天前发布
137680654336,1,Teacher_Li,保密,6,打倒方正！！！,40天前发布
137680372128,1,七个梦,男,6,得意黑，开水白,40天前发布
137680104880,1,柳明音,保密,6,做的好！[tv_点赞],40天前发布
137679645744,1,whndbjwhdbdns,保密,5,牛逼,40天前发布
137679619680,1,劉醒你gay住,保密,6,@守望先锋,40天前发布
137679585424,1,北城夜雨_,男,6,[热词系列_三连],40天前发布
137679167280,1,你有-时间简史么,保密,5,原来你叫六蛋老师[脱单doge],40天前发布
137678575104,1,掉队的星火,男,5,[热词系列_三连],40天前发布
137678058736,1,清水三葉,男,6,愿意为这份作品贡献我能贡献的热度,40天前发布
137677599808,1,snakebyk,保密,6,爱了爱了,40天前发布
137677216400,1,hnlcf,男,4,这是一个很好的开始，愿国内开源环境越来越好,40天前发布
137676165968,1,胡白发,男,6,牛逼啊，蛋老师，三连支持！,40天前发布
137675189168,1,特莱華,保密,6,弱弱问一句：怎么才能让我的PPT用上这个字体，求小白教程[呲牙],40天前发布
137675181552,1,小省略菌,保密,5,你让我很难不三连,40天前发布
137674577008,1,伽武斗大战ET,保密,6,太棒了，这就去把公司所有外包政府项目的字体全换了[脱单doge],40天前发布
137674095936,1,微云学士,男,5,今年百大预定。,40天前发布
137674003264,1,TOYU79,保密,5,感谢！（感谢！）,40天前发布
137673581792,1,二メ,男,5,德意字,40天前发布
137673520992,1,北境铁头人,保密,6,太牛了,40天前发布
137673487296,1,北境铁头人,保密,6,好耶[打call],40天前发布
137673002176,1,Aonerous,保密,6,﹁爱你﹂,40天前发布
137672358768,1,十六_叶,男,6,好好看！希望能加进西里尔字母，好多字体都没有西里尔字母太难受了[大哭][大哭],40天前发布
137672241120,1,Aioinon,男,4,看我干嘛，投币啊！【急急急】,40天前发布
137671861760,1,桎梏杦桎,男,6,感谢,40天前发布
137671785632,1,苏打今天学习了吗,女,6,建议改成：holy斜体[doge],40天前发布
137671702064,1,好肥的麻雀,保密,5,[热词系列_三连][热词系列_三连][热词系列_三连][热词系列_三连][热词系列_三连],40天前发布
137671168736,1,管泽元说我干啥啥不行,保密,5,下载了字体该怎么使用啊？是电脑端的还是可以手机端[脱单doge],40天前发布
137670413440,1,BobH_Official,保密,5,请问能涵盖繁体中文吗？,40天前发布
137670279632,1,馒头-包子_,保密,4,厉害厉[热词系列_害],40天前发布
137669906064,1,bili_233987575,女,4,谢谢大佬，免费商用字体的选择有多了一种，还很好看[脱单doge],40天前发布
137669334640,1,方知z,保密,5,得意字,40天前发布
137668800400,1,Yis-1型,男,6,投币了  支持一下,40天前发布
137668239456,1,可达鸭的空间站,女,6,六个蛋老师太棒了[跪了][跪了],40天前发布
137667942800,1,植物男子阳台星人,男,6,好消息有开源字体，坏消息我不会用,40天前发布
137667710528,1,南通闻味而来,男,5,谢谢你，六个蛋,40天前发布
137667690400,1,战方圆,保密,5,开源，世界因你精彩,40天前发布
137667616400,1,TheKlover,保密,5,辛苦了，先投币了[打call],40天前发布
137667492704,1,o独来独往o,男,5,点下赞空白页[笑哭],40天前发布
137667473952,1,Jude-Bellingham,男,5,投币了,40天前发布
137667410944,1,言柒同學,男,6,谢谢！以后做课件的时候会考虑用！[鼓掌],40天前发布
137667373072,1,吃了吗您666,保密,5,太强了,40天前发布
137667354000,1,kikahh,男,5,赞 赞 真的赞，我虽然跟这个设计、平面 行业没有任何职业上的联系。但是我也一直想做一款字体。up主[打call][打call][打call],40天前发布
137667305744,1,对自己要够狠,保密,4,必须[热词系列_三连],40天前发布
137667296896,1,战方圆,保密,5,变成德意志的样子,40天前发布
137667244752,1,hosoki,男,6,投币支持！[打call]6蛋老师nb！,40天前发布
137667127696,1,艾利克斯丨墨瑟,保密,5,来了来了,40天前发布
137667123024,1,Kurisu_Mai,保密,6,tql,40天前发布
137667093328,1,DadeyStudio,男,4,谢谢up,40天前发布
137667084736,1,臀新,保密,6,谢谢o老师！！！！！！！,40天前发布
137667083712,1,越仔729,保密,6,真係好得意[脱单doge],40天前发布
137667072224,1,Ching清云中的梦,男,5,可恶没抢到第一,40天前发布
137667032016,1,English难死了_,男,3,得意嗨,40天前发布
137666994448,1,屋顶上的小他,男,5,首,40天前发布
137666947712,1,DadeyStudio,男,4,[热词系列_好耶],40天前发布
137851089888,2,逸夫小哥,保密,5,爹，给你三连了[doge],39天前发布
137775453296,2,滨边_美波,女,5,//www.bilibili.com/h5/note-app/view?cvid=19813432&pagefrom=comment&richtext=true,40天前发布
137668058096,3,Anonymity匿名,男,6,谢谢up的作品！但是请问为什么我在github下载时显示“此站点的连接不安全”？,40天前发布
141899761856,4,DARK_LAO,男,6,如今刷到的很多b站视频都在用得意黑,11天前发布
137969556768,4,strive,保密,5,支持一波，电商等广告平面设计领域很适合，弹幕有想把这个字体用在编程上的三思，这种字体不太适合编程，因为适合编程的字体要求：1. 所有ASCII字符等宽；2. 能清楚的区分0oO，1|iIjJlL，zZ2，9gG等；[微笑],38天前发布
140484070528,1,Pantonic,男,2,I am from Thailand and I love your work. That's cool. I can take a look at your work， because I hope I can use it,21天前发布
137677281104,2,留愚,保密,5,直接进行一个kindle的装，焕然一新的读书感觉[惊喜],40天前发布
137729132384,2,Van_Monday,男,6,挺好的，就是有点丑,40天前发布
137768276320,1,孙丑丑丑丑丑,男,5,我进来就是一个赞、币二连,40天前发布
137749043120,1,帥肂の詻袉,保密,4,这比那些“不要笑挑战”酷多了[爱心],40天前发布
137687242416,1,白白浮绿水,保密,5,也太厉害了吧，给大家点一个赞 👍,40天前发布
137728387136,3,minipopstyle,保密,5,只有我觉得这字体不好看么？[doge],40天前发布
138771162000,2,老师让我改个名,男,6,回来三连一下，因为我发现不到一星期，应用得意黑的视频所产生的赞已经是这个视频的好几倍了。我关注ohmygosh是从排版开始的，就是比叠字这种“整活”视频要早的。后来取关了，因为我把所有B站up都同时取关了。就像看看通过算法或推送能否再收到曾经关注的up的视频，ohmygosh牛的。只能说做视觉相关的作品的，只要真的有东西就真的会火！,32天前发布
138270588688,2,芬达超好喝,保密,6,六o老师太神了！（评论见识到了一些物种多样性…有因为打不开下载链接给设计师差评的  有想白嫖logo的  还有互喷的[哦呼],36天前发布
140187646480,1,交流线圈,男,5,我的天 这工程量 没有半年 出不来吧 辛苦了,23天前发布
137859690160,1,blackcater,男,6,有很多人会说国内的开源字太少了。这我觉得主要就是中文字太多，在字体设计的时候要费的精力是西文字无法比拟的。因此，要想字体能用并且好用，背后要付出的努力那不是简简单单一个设计师就可以轻松搞定的。所以，这也是国内大多数字体都会收费的原因。但现在也能看到，越来越多的大公司都在公开自己的字体，供大家免费商用，比如小米，华为，腾讯，阿里等等。虽然有很多都可以免费商用。但并不是完全开源，都无法进行二次创作。但这次 O 神的不一样，可以二次创作。不过一定要注意，你二次创作之后的字体也需要开源！也需要开源！！也需要开源！！！如果你无法接受，就不要使用。请遵从开源协议规则。,39天前发布
137852925152,1,1234567meng,男,6,希望这个字体还能打出韩语，而且目前不清楚他是否能打出繁体，以及日标汉字，还有日文。,39天前发布
137743404144,1,叫我娇妹QAQ,男,6,[脱单doge]首页来的，第一次看up主，工作相关，虽然我暂时不会下载这个字体，但我的一键三连永远只会给这种高质量up主，用心做事的人，很值得去得到大众的支持和肯定。,40天前发布
137687028736,1,Eonyue,保密,6,闍 字有没有？[doge][doge],40天前发布
137686796752,1,欧泽杉,保密,5,不知道支不支持韩文，小小心愿,40天前发布
137683260192,2,壹佰萬粉丝,女,5,等宽测试：IIIIIIIIIIllllllllll1111111111丨丨丨丨丨ooooooooooOOOOOOOOOO0000000000,40天前发布
137679923088,6,讨土,男,4,有些人刚出来就分发的，有的甚至引流的，有没有想过在这分流，降低了up的github流量和star数量，变相降低了知名度，真应该给up跪下，我点踩了,40天前发布
137677626272,1,yrruM,男,5,不想分享给同学 要不到时候方案里就不会只有我知道用这个字体了[doge][doge][doge],40天前发布
137676143008,1,清船sama,保密,6,谢谢大佬们,40天前发布
137675655840,1,清船sama,保密,6,适合怎么样的排版风格,40天前发布
137672127184,1,半仙青茗,男,6,新奥特曼看多了，现在看你头像都像奥特曼[doge],40天前发布
137668310656,1,殷领全球,保密,6,骂我[脱单doge],40天前发布
137667105632,1,La_Mizera_Mondo,保密,6,这个算是....CC0协议？？,40天前发布
137720830368,3,贺之祎,男,6,有点不好看……,40天前发布
137667390048,1,祁小狗,保密,3,第300币！,40天前发布
139416777248,1,熵之存无增减,保密,5,分享到群里，有人都没看就说up为了换流量，这种人都是吃饱了骂厨子，所以能开源需要的不仅仅是同理心，还要非常好的格局与心态！支持up！！！[热词系列_你币有了],28天前发布
139335630208,1,小眠爱次糖,保密,3,视频已观看，留个评论支持up主[打call][打call][打call],28天前发布
137682825952,1,FCUL,男,5,看到弹幕“这才是真正的百大”确实，希望能有更多这样的百大[打call],40天前发布
137673918352,1,白嫖区格林德沃,男,5,白嫖失败！,40天前发布
137671709648,1,夜枫的雪幻,保密,6,在B站这里长按复制的链接，后面会存在一个空格，记得删掉(°∀°)ﾉ这样就能顺利进去网站了。,40天前发布
141288965440,1,一颗橡皮星,保密,5,@伪文艺青年R @菜包公主_ 蛮厉害的 学学怎么用,15天前发布
137677498816,1,世间繁杂需留白,男,5,你是一个完美的人[星星眼][星星眼][星星眼][星星眼],40天前发布
137765589680,1,网易暴雪谈判破裂,女,2,字体太丑，看着非常不适。我觉得你要设计字体首先应该考虑美观，不要强行加“特点”。,40天前发布
138481646512,1,哇哦biubiu,保密,6,哇这个投币量，比收藏点赞都要高[哦呼],34天前发布
137728405792,1,金眼雪鸮,保密,6,有点丑,40天前发布
137722750480,1,PaidaxTis,保密,5,（丑啊,40天前发布
137667088416,1,偏文科の理科生,保密,5,up小心水军啊,40天前发布
137723738288,1,骚戴上岸,男,4,//b23.tv/31VyBlz,40天前发布
137728065824,3,火锅大侠uu,保密,5,说真的好丑……,40天前发布
138007344560,1,挖掘中的宝藏,保密,3,这个up是个英雄好汉，你们这些粉丝也是英雄好汉。让英雄去赞英雄，让好汉去赞好汉。投币的事情粉丝去做，白嫖的骂名，我来担。[doge][doge][doge]，有没有一种可能，给我点赞的人我每人回两个币。,38天前发布
142227124496,2,henanlsh,保密,3,挺丑的，更喜欢圆体，对眼睛更友好。,9天前发布
137710664000,1,老鼠欸小米,保密,3,//b23.tv/W0wx0nh来薅b站羊毛，谢谢【蛆音娘_卖萌】,40天前发布
143654277744,0,AJIUE橘味,男,4,央视世界杯都用了 牛,6分钟前发布
143647694336,0,EDM_ZK,保密,6,得意黑真的是越用越好看，无论是拉成正方形还是原始的窄边都很有艺术感，以后做视频就都用它了，不用担心侵权了[热词系列_好耶],58分钟前发布
143506570336,0,SF6六氟化硫,保密,6,真的很好看，以后做视频有机会字幕一定会用上 太伟大了,22小时前发布
143481628704,0,戴斯德盖,保密,6,下载不了，网页打不开,1天前发布
143475927136,0,爱叮咚叮,男,4,我去试试先，哈哈哈,1天前发布
143446928864,0,PEACH工作室,保密,3,爨[tv_doge],1天前发布
143380237616,0,Gster幻,男,5,不管了，已经给自己的Win10安排上了,1天前发布
143268613552,0,小柯啊小柯,保密,6,6蛋老师是我的卡密,2天前发布
143259018208,0,Sungmou_CHAN,男,4,三连表示支持！[星星眼],2天前发布
143140605904,0,黒猫yuan,女,6,好棒,3天前发布
143045651840,0,迪克牛牛才,保密,2,只有敬佩，太牛了,3天前发布
143018643168,0,正直的小名,保密,5,下载不了。。。,4天前发布
143001468624,0,WielstonWLY,保密,5,阿拉伯语有嘛[打call],4天前发布
142916346736,0,Rzeax1,保密,2,感谢,4天前发布
142912510944,0,boksi_纸盒分盒,男,2,大大的得意黑上首了（指使用得意黑字体的视频）,4天前发布
142883199664,0,djksjdidjsj,保密,4,牛逼！,4天前发布
142827163904,0,AlbertFSD,男,3,400天）想当年我做开源字体直接魔改两种字体一天做完了）,5天前发布
142817607088,0,可圆,男,6,100个语言 让我跪了,5天前发布
142809027616,0,游上天DE鱼,男,5,老师，现在的您，真的很帅口牙！！！,5天前发布
142780140912,0,王李兴,保密,2,建议多添加一些繁体字,5天前发布
142754400096,0,花雨流庭,保密,5,这个评论区有东西,5天前发布
142746527728,0,能再睡一会吗,男,5,NIU,5天前发布
142728777152,0,黄字翻译君,保密,5,先三连再看,5天前发布
142716972448,0,南城目光,男,4,我准备用了别给我发律师函啊,5天前发布
142716908928,0,南城目光,男,4,抓不到吧,5天前发布
142700627040,0,霸王鱼超进化,保密,5,求增加“骉” 开源侠,6天前发布
142696498144,0,飞了个咪,男,6,谢谢你，菩萨,6天前发布
142682206480,0,D陟,男,3,赞,6天前发布
142596380016,0,布拉德大天狼,男,5,好可爱的字体！！！[大笑][大笑][大笑]弯弯的笔画真的太可爱了[热词系列_三连][热词系列_三连]喜欢喜欢~,6天前发布
142575243840,0,追风剑士,保密,5,凡是推动人类发展的义举必须支持。,6天前发布
142543889776,0,可乐鸡-KeLeeGi,保密,6,甄嬛的嬛没有诶，发现很少有字体带全甄嬛的[喜极而泣],7天前发布
142508196864,0,子昱菌,男,3,oooooomygosh,7天前发布
142436366784,0,system-reg,保密,4,谢谢你让我华为手机用上了得意黑字体,7天前发布
142434790656,0,lp丨宇丶,保密,5,难怪老有弹幕莫名其妙的刷得意黑，搞我的一脸懵逼,7天前发布
142371841408,0,zhumao28,保密,4,支持支持~~~功德无量~~~~,8天前发布
142269517264,0,守分市民安度因,保密,5,渐渐在越来越多的博主封面和内容上看到了得意黑字体，也慢慢明白了up主做这件事的出发点和决心。抛开利益层面的任何揣测，能够被这么多的运用到，就是一件值得骄傲的事情了，果断回来补上三连,8天前发布
142183876944,0,稳定不聪明血浆,男,6,互联网精神！,9天前发布
142132746544,0,invalid筱鸣29,女,6,%%%%%dalao,9天前发布
142125443728,0,夜霧Reve,女,4,今天在别的视频看见了得意黑，很高兴，看着非常舒服,9天前发布
142123788208,0,星蓝翡罪,男,6,大佬强，强，强[星星眼][星星眼][星星眼],9天前发布
142120370992,0,SparkStream,保密,4,我就想问问完全免费的话作者如何赚钱[笑哭],9天前发布
142084806576,0,苏苏不是苏事,女,5,感谢up组,9天前发布
142080899984,0,Dogeeer_,男,4,开源万岁！！！,9天前发布
142055921888,0,此花飞尽若何,保密,5,不一定用得上但收藏点赞投币了,10天前发布
142046802688,0,jianglei1114,男,3,真好看，已下载。感谢~,10天前发布
142045711040,0,卍第七代知识分子,男,4,手机可以下载使用这个字体吗？,10天前发布
142029059280,0,靠谱二大爷,保密,5,英雄,10天前发布
142017879856,0,配叫一声马师傅,保密,2,已经用上了，非常感谢,10天前发布
141940551552,0,今哥的野望,男,6,啥也不说了，哪里捐款,10天前发布
141915283120,0,Houseeer,男,5,辛苦O大，问个问题，下载点了没反应什么情况。,11天前发布
141901250880,0,世真,女,5,“贬”这个字有 bug,11天前发布
141898168496,0,我在B站当皇帝批帖子,男,5,谢谢你，开源仔[脱单doge],11天前发布
141887014192,0,黎颜颜颜,保密,5,三连支持[脱单doge],11天前发布
141874718528,0,绿杉野屋,保密,5,厉害，现在好多up都用得意黑,11天前发布
141853463136,0,没有少年感的大叔,保密,6,感谢！非常好用,11天前发布
141743444848,0,我叫小小宋120507,男,2,太厉害了，已三连,12天前发布
141737544592,0,瘦几斤,保密,3,冲您这慷慨分享，果断关注了,12天前发布
141736318048,0,子瞻同学,男,4,能不能支持一下躇步跐蹈几个字,12天前发布
141717213600,0,魔晶石师傅,男,6,你是英雄。,12天前发布
141715384800,0,阿妹瑞看共和国,男,4,这个怎么用啊,12天前发布
141669629872,0,星繁影像,男,3,非常奈斯啊！！！也为了开源给你点赞！！！,12天前发布
141657907696,0,肯哥KZ,男,4,我为什么下不了[大哭],12天前发布
